episode,L_total,L_fwd,L_nll,lr,grad_norm,val_mae,temperature,train_mae_UTS,train_mae_YS,train_mae_elongation,train_mae_reduction_of_area,train_mae_HRC,train_mae_impact_energy_J
2250,8.062408447265625,0.30540966987609863,15.513997077941895,0.00029738528683583996,56.05121994018555,0.0,0.5,70.4459228515625,47.76051330566406,1.9436750411987305,2.63561749458313,2.5680580139160156,8.698675155639648
2255,8.061616897583008,0.33207064867019653,15.45909309387207,0.0002972804320718733,48.54785919189453,0.0,0.5,70.95294189453125,48.426902770996094,1.870774745941162,2.657989263534546,2.616807699203491,6.889408111572266
2260,8.06617546081543,0.3258243203163147,15.480701446533203,0.0002971735373800054,16.449752807617188,0.0,0.5,72.35537719726562,50.590660095214844,1.9845672845840454,2.534276247024536,2.68318510055542,8.747550964355469
2265,8.006916999816895,0.3062555491924286,15.401322364807129,0.00029706460440868466,40.821624755859375,0.0,0.5,65.5682373046875,47.33872604370117,1.8388760089874268,2.4648454189300537,2.472795009613037,7.925338268280029
2270,8.101643562316895,0.35845908522605896,15.486368179321289,0.0002969536348377923,38.429832458496094,0.0,0.5,85.80721282958984,59.39155960083008,2.3225290775299072,2.864367961883545,3.1337389945983887,9.092964172363281
2275,8.034504890441895,0.29048261046409607,15.488044738769531,0.0002968406303786163,20.365161895751953,0.0,0.5,69.57530212402344,47.4173469543457,1.7937517166137695,2.4630532264709473,2.577972888946533,8.628669738769531
2280,7.977221965789795,0.27920180559158325,15.396039962768555,0.00029672559277382527,15.922000885009766,0.0,0.5,70.55766296386719,49.78516387939453,1.7708203792572021,2.6558210849761963,2.6195671558380127,7.7364959716796875
2285,8.10445499420166,0.33227914571762085,15.544351577758789,0.00029660852379744136,22.49936866760254,0.0,0.5,75.20606994628906,51.276973724365234,2.206728935241699,2.690392017364502,2.794337034225464,7.966550350189209
2290,8.042191505432129,0.2769571840763092,15.530468940734863,0.000296489425254813,14.092060089111328,0.0,0.5,67.90052795410156,46.31165313720703,1.8600671291351318,2.4345669746398926,2.53806734085083,8.28501033782959
2295,8.07990837097168,0.3544086515903473,15.451000213623047,0.0002963682989825871,21.775588989257812,0.0,0.5,67.7236328125,47.737510681152344,2.1018197536468506,2.8094515800476074,2.538084030151367,7.934499263763428
2300,8.104883193969727,0.2783610224723816,15.653044700622559,0.0002962451468486805,46.29566955566406,0.0,0.5,67.39286804199219,50.181583404541016,1.8000138998031616,2.410891532897949,2.5731992721557617,8.334002494812012
2305,8.046704292297363,0.3585292398929596,15.376350402832031,0.0002961199707522516,83.81622314453125,0.0,0.5,68.69656372070312,48.530975341796875,1.8887417316436768,2.747979164123535,2.594959259033203,7.939253807067871
2310,8.1781587600708,0.34698712825775146,15.662343978881836,0.0002959927726236706,24.71929359436035,0.0,0.5,75.79444885253906,51.87293243408203,1.9620893001556396,2.620718479156494,2.8112120628356934,8.732593536376953
2315,8.055299758911133,0.2789205312728882,15.552759170532227,0.00029586355442448993,59.38645935058594,0.0,0.5,79.443115234375,54.57666778564453,1.9358786344528198,2.566805601119995,2.9548115730285645,8.795819282531738
2320,8.123516082763672,0.4047992527484894,15.437433242797852,0.00029573231814741417,26.167724609375,0.0,0.5,77.17936706542969,54.476810455322266,1.901342511177063,2.57348895072937,2.9555983543395996,9.802558898925781
2325,8.249858856201172,0.4251594841480255,15.649398803710938,0.00029559906581626895,42.38436508178711,0.0,0.5,73.32963562011719,48.40103530883789,1.9052166938781738,2.8401365280151367,2.719007730484009,8.06902027130127
2330,8.157493591308594,0.3577204644680023,15.599546432495117,0.0002954637994859702,19.855379104614258,0.0,0.5,77.33592987060547,53.84772491455078,1.9705842733383179,2.6916370391845703,2.9009790420532227,7.833840847015381
2335,8.036222457885742,0.29781684279441833,15.476810455322266,0.00029532652124249193,11.020574569702148,0.0,0.5,74.03030395507812,52.209739685058594,1.8158459663391113,2.5827717781066895,2.8207931518554688,8.24332332611084
2340,8.262853622436523,0.36748647689819336,15.790733337402344,0.00029518723320283457,85.24248504638672,0.0,0.5,88.09004211425781,59.30076217651367,2.089961290359497,2.7000999450683594,3.2500405311584473,9.586709976196289
2345,8.094230651855469,0.264462947845459,15.659534454345703,0.000295045937514992,28.227680206298828,0.0,0.5,70.22642517089844,48.67280197143555,2.0103273391723633,2.3880069255828857,2.6218056678771973,8.574884414672852
2350,8.085365295410156,0.36377912759780884,15.443172454833984,0.0002949026363579184,29.710796356201172,0.0,0.5,73.65350341796875,52.46846008300781,2.054596424102783,2.731044054031372,2.8158316612243652,8.055145263671875
2355,8.104714393615723,0.3426550328731537,15.524118423461914,0.000294757331941495,21.194557189941406,0.0,0.5,65.08733367919922,45.12307357788086,1.625748872756958,2.4344382286071777,2.433701992034912,8.378945350646973
2360,8.121354103088379,0.330010324716568,15.582687377929688,0.00029461002650649557,91.60497283935547,0.0,0.5,71.66424560546875,49.364723205566406,2.2157208919525146,2.9888601303100586,2.6960299015045166,8.034886360168457
2365,8.105560302734375,0.33206072449684143,15.546998977661133,0.00029446072232455225,139.01654052734375,0.0,0.5,73.25830078125,51.36182403564453,1.8530776500701904,2.551229953765869,2.7510976791381836,8.770095825195312
2370,8.205781936645508,0.47118258476257324,15.469199180603027,0.00029430942169812014,47.87210464477539,0.0,0.5,70.60981750488281,48.28798294067383,2.012051582336426,2.5367133617401123,2.675882577896118,7.593568801879883
2375,8.150261878967285,0.35476574301719666,15.590991973876953,0.0002941561269604421,26.2622013092041,0.0,0.5,59.52681350708008,41.89926528930664,1.8630094528198242,2.471811532974243,2.256884813308716,7.630204677581787
2380,8.189434051513672,0.32925769686698914,15.720352172851562,0.0002940008404755126,35.57279586791992,0.0,0.5,69.869140625,47.42296600341797,1.8352959156036377,2.6368179321289062,2.6326799392700195,7.684905052185059
2385,8.103874206542969,0.3712870180606842,15.465173721313477,0.0002938435646380413,21.564151763916016,0.0,0.5,74.54757690429688,50.72743225097656,2.1288843154907227,2.726693630218506,2.8253839015960693,8.065864562988281
2390,7.904688358306885,0.24833832681179047,15.312700271606445,0.0002936843018734163,31.68828010559082,0.0,0.5,55.13018035888672,38.393428802490234,1.7489207983016968,2.325836658477783,2.0339035987854004,7.333499431610107
2395,7.988984107971191,0.27454349398612976,15.428881645202637,0.0002935230546376663,24.094085693359375,0.0,0.5,62.95286560058594,45.162132263183594,1.7057304382324219,2.454072952270508,2.3414955139160156,8.283882141113281
2399,8.085968017578125,0.2632259726524353,15.645484924316406,0.0002933926296998457,0.0,21.834121704101562,0.5,62.95286560058594,45.162132263183594,1.7057304382324219,2.454072952270508,2.3414955139160156,8.283882141113281
2400,8.121541976928711,0.37694159150123596,15.489201545715332,0.00029335982541742325,26.276643753051758,0.0,0.5,70.739990234375,49.62223815917969,2.0388710498809814,2.8080105781555176,2.706017255783081,7.840155601501465
2405,8.152053833007812,0.3050360679626465,15.694034576416016,0.0002931946167298836,239.74839782714844,0.0,0.5,80.3717041015625,56.123085021972656,1.974395751953125,2.553112506866455,2.9739041328430176,9.646236419677734
2410,8.155187606811523,0.36202043294906616,15.586334228515625,0.0002930274311227697,114.52021026611328,0.0,0.5,65.92737579345703,46.20891571044922,1.9231940507888794,2.627145767211914,2.5251832008361816,7.678821563720703
2415,8.199691772460938,0.2527349591255188,15.893913269042969,0.00029285827117429044,129.61968994140625,0.0,0.5,67.10423278808594,48.17203140258789,1.8111498355865479,2.484452724456787,2.508387565612793,8.723928451538086
2420,7.932450771331787,0.23286525905132294,15.399170875549316,0.0002926871394931015,22.91580581665039,0.0,0.5,63.313270568847656,43.04228210449219,1.6685817241668701,2.327785015106201,2.337797164916992,7.419804096221924
2425,8.047021865844727,0.25248298048973083,15.58907699584961,0.00029251403871826504,14.760180473327637,0.0,0.5,69.78350830078125,50.115814208984375,1.8700380325317383,2.315338373184204,2.612414598464966,8.223352432250977
2430,8.288593292236328,0.3566633462905884,15.863859176635742,0.00029233897151920916,37.7297477722168,0.0,0.5,80.19889831542969,57.936424255371094,2.0382659435272217,2.8129987716674805,3.017075538635254,8.711236953735352
2435,8.017736434936523,0.2795637547969818,15.47634506225586,0.0002921619405956867,68.65384674072266,0.0,0.5,51.08116912841797,36.443603515625,1.6632157564163208,2.42191743850708,1.9496989250183105,7.6572065353393555
2440,8.113046646118164,0.23090216517448425,15.764289855957031,0.00029198294867773347,73.23458099365234,0.0,0.5,75.36099243164062,51.10866165161133,2.187784194946289,2.647684335708618,2.8310885429382324,8.119231224060059
2445,8.067754745483398,0.309059202671051,15.517391204833984,0.00029180199852562623,21.14412498474121,0.0,0.5,68.87495422363281,47.16024398803711,1.7998650074005127,2.5793700218200684,2.5108675956726074,7.617275238037109
2450,8.000531196594238,0.2747267484664917,15.45160961151123,0.0002916190929298402,39.49859619140625,0.0,0.5,59.664344787597656,39.686161041259766,1.7029281854629517,2.321122169494629,2.2370989322662354,8.019400596618652
2455,8.030572891235352,0.32646846771240234,15.408207893371582,0.000291434234711006,6.904560565948486,0.0,0.5,63.2176513671875,44.44316101074219,1.7843356132507324,2.5373029708862305,2.379249095916748,7.75496244430542
2460,8.072052955627441,0.35879629850387573,15.426513671875,0.00029124742671986583,30.378572463989258,0.0,0.5,69.29373931884766,48.444393157958984,1.998156189918518,2.5460290908813477,2.5794436931610107,8.246475219726562
2465,8.152990341186523,0.3046407997608185,15.696699142456055,0.00029105867183723023,65.95170593261719,0.0,0.5,84.49234008789062,56.825965881347656,1.8921146392822266,2.4973368644714355,3.15346622467041,7.536381721496582
2470,8.202204704284668,0.4383183419704437,15.527772903442383,0.0002908679729739329,23.226743698120117,0.0,0.5,67.67874145507812,47.3226432800293,1.8179998397827148,2.5558762550354004,2.53350830078125,8.136693954467773
2475,8.019243240356445,0.3105306625366211,15.417425155639648,0.0002906753330707863,18.65831184387207,0.0,0.5,64.0722885131836,46.00617599487305,1.7574329376220703,2.457911968231201,2.3985869884490967,8.162494659423828
2480,8.131462097167969,0.33054855465888977,15.601827621459961,0.0002904807550985359,21.91653823852539,0.0,0.5,70.18668365478516,48.15046691894531,1.9365872144699097,2.656831741333008,2.6801183223724365,7.975118160247803
2485,8.025344848632812,0.27548733353614807,15.499714851379395,0.00029028424205781485,67.29031372070312,0.0,0.5,67.48466491699219,47.66069793701172,1.966597557067871,2.716177463531494,2.4738430976867676,7.3288893699646
2490,8.025374412536621,0.3150346577167511,15.420679092407227,0.0002900857969790973,18.83646011352539,0.0,0.5,65.75332641601562,46.98686218261719,1.7696797847747803,2.4686455726623535,2.4304311275482178,8.359695434570312
2495,8.078069686889648,0.3476525545120239,15.460834503173828,0.0002898854229226518,62.22822189331055,0.0,0.5,68.1178207397461,49.01385498046875,1.927233099937439,2.4394068717956543,2.5781025886535645,8.070121765136719
2500,8.139053344726562,0.3745204210281372,15.52906608581543,0.00028968312297849425,17.87725067138672,0.0,0.5,61.288841247558594,42.927635192871094,1.884211778640747,2.8088622093200684,2.343045711517334,8.240982055664062
2505,8.19198226928711,0.38881391286849976,15.60633659362793,0.00028947890026634,36.11689758300781,0.0,0.5,59.425933837890625,44.0110969543457,1.6346161365509033,2.5672245025634766,2.2613525390625,9.309255599975586
2510,8.115547180175781,0.3519876003265381,15.527118682861328,0.000289272757935556,56.85617446899414,0.0,0.5,64.2476806640625,44.36109161376953,1.795006513595581,2.552298069000244,2.4654178619384766,6.796407699584961
2515,8.001228332519531,0.29622480273246765,15.410006523132324,0.00028906469916511183,44.735755920410156,0.0,0.5,73.81378173828125,50.34680938720703,1.825300693511963,2.6468865871429443,2.743898391723633,7.813764572143555
2520,8.016214370727539,0.29765453934669495,15.43712043762207,0.0002888547271635313,10.90402603149414,0.0,0.5,69.64708709716797,49.13404083251953,1.7819578647613525,2.4091672897338867,2.612156391143799,8.070952415466309
2525,8.153114318847656,0.35482433438301086,15.596580505371094,0.0002886428451688423,69.42919921875,0.0,0.5,76.04734802246094,53.40924835205078,1.9658176898956299,2.58535099029541,2.8093717098236084,8.617467880249023
2530,7.998637676239014,0.305867075920105,15.385540962219238,0.00028842905644852726,29.74149513244629,0.0,0.5,67.1868896484375,44.511268615722656,1.8414933681488037,2.5848817825317383,2.440117597579956,6.836772918701172
2535,8.080257415771484,0.32452893257141113,15.511457443237305,0.00028821336429947286,35.6861686706543,0.0,0.5,64.04856872558594,44.95360565185547,1.844102144241333,2.485140323638916,2.3708128929138184,8.810466766357422
2540,8.16408920288086,0.3787347674369812,15.570709228515625,0.0002879957720479188,68.55500793457031,0.0,0.5,88.83177185058594,59.1468505859375,2.726984977722168,3.292146921157837,3.3795506954193115,9.28549575805664
2545,8.078764915466309,0.3189241588115692,15.519681930541992,0.00028777628304940667,89.41104888916016,0.0,0.5,74.05731964111328,52.374717712402344,1.9129360914230347,2.5200119018554688,2.773355484008789,9.938375473022461
2550,8.249974250793457,0.5821763277053833,15.33559513092041,0.0002875549006887285,127.79415893554688,0.0,0.5,65.35765075683594,44.54426574707031,1.8936922550201416,2.7959542274475098,2.440685749053955,6.934883117675781
2555,8.031806945800781,0.25921428203582764,15.545185089111328,0.0002873316283798741,76.12921142578125,0.0,0.5,76.47297668457031,52.39080047607422,1.878232479095459,2.6813862323760986,2.8757903575897217,7.801143646240234
2560,8.18276309967041,0.39993420243263245,15.565658569335938,0.0002871064695659787,13.787349700927734,0.0,0.5,72.25161743164062,50.35187530517578,1.945054292678833,2.3890652656555176,2.6985316276550293,8.58759593963623
2565,8.042728424072266,0.270883172750473,15.54369068145752,0.0002868794277192696,22.67245864868164,0.0,0.5,67.74930572509766,46.89195251464844,1.9884997606277466,2.4759178161621094,2.5538840293884277,7.751411437988281
2570,8.074865341186523,0.3359127640724182,15.4779052734375,0.0002866505063410132,44.316749572753906,0.0,0.5,72.08650207519531,49.958473205566406,1.8260180950164795,2.5336995124816895,2.713148593902588,8.307802200317383
2575,8.008264541625977,0.36957550048828125,15.27737808227539,0.00028641970896146006,55.81733703613281,0.0,0.5,61.586727142333984,42.243499755859375,1.9986705780029297,2.6239874362945557,2.2828636169433594,7.259458065032959
2580,8.062562942504883,0.35977703332901,15.405570983886719,0.0002861870391397915,35.556373596191406,0.0,0.5,65.61827087402344,45.06509017944336,1.8248319625854492,2.4327096939086914,2.4626264572143555,8.114849090576172
2585,7.970901966094971,0.3032934069633484,15.335217475891113,0.00028595250046406387,35.95048522949219,0.0,0.5,67.63410949707031,46.72864532470703,1.5837786197662354,2.44757342338562,2.4918551445007324,7.883420944213867
2590,7.982388496398926,0.34757205843925476,15.269633293151855,0.0002857160965511537,80.06439971923828,0.0,0.5,67.11973571777344,46.589332580566406,2.031374454498291,2.5871171951293945,2.512307643890381,7.617466926574707
2595,8.032783508300781,0.24295082688331604,15.579666137695312,0.0002854778310467019,144.07540893554688,0.0,0.5,85.73824310302734,61.791046142578125,2.289743661880493,3.159261465072632,3.2190351486206055,11.693642616271973
2600,8.018717765808105,0.2995149791240692,15.438405990600586,0.0002852377076250571,30.404491424560547,0.0,0.5,70.13990020751953,48.29579544067383,1.8742870092391968,2.5875067710876465,2.6236748695373535,7.343515396118164
2605,7.94516134262085,0.2528739273548126,15.384574890136719,0.0002849957299892197,30.446409225463867,0.0,0.5,64.32081604003906,43.500892639160156,1.7810839414596558,2.5250205993652344,2.3711657524108887,8.383776664733887
2610,8.0677490234375,0.2804662883281708,15.574565887451172,0.000284751901870784,31.040740966796875,0.0,0.5,61.035430908203125,43.18940734863281,1.807930588722229,2.47849702835083,2.2623708248138428,7.956220626831055
2615,8.027149200439453,0.3417033553123474,15.370892524719238,0.00028450622702988146,18.13665008544922,0.0,0.5,70.93766784667969,47.80938720703125,1.9120882749557495,2.5834388732910156,2.5765533447265625,8.265497207641602
2620,8.074274063110352,0.35757967829704285,15.433388710021973,0.00028425870925512177,66.73092651367188,0.0,0.5,67.11283111572266,45.25557327270508,1.84846031665802,2.396897792816162,2.5018348693847656,7.8660478591918945
2625,8.010210037231445,0.2752343714237213,15.469951629638672,0.0002840093523635353,66.83312225341797,0.0,0.5,71.48521423339844,50.08836364746094,1.8684734106063843,2.43579363822937,2.6478633880615234,7.645998477935791
2630,8.09475326538086,0.42773714661598206,15.334033012390137,0.00028375816020051394,46.414913177490234,0.0,0.5,66.52898406982422,46.19879913330078,1.827268123626709,2.5726048946380615,2.523989677429199,8.112468719482422
2635,8.035524368286133,0.28282251954078674,15.505403518676758,0.0002835051366397514,7.775094032287598,0.0,0.5,70.99396514892578,49.66010284423828,2.008458137512207,2.632391929626465,2.659449338912964,7.903232097625732
2640,8.002734184265137,0.32100436091423035,15.363460540771484,0.0002832502855831841,79.966064453125,0.0,0.5,65.0196533203125,44.45011901855469,1.9027458429336548,2.7041585445404053,2.3641834259033203,7.401362419128418
2645,7.976603031158447,0.2960781753063202,15.36104965209961,0.0002829936109609305,50.19826126098633,0.0,0.5,63.796287536621094,43.829673767089844,1.7259302139282227,2.2404046058654785,2.3387560844421387,8.234280586242676
2650,8.033090591430664,0.32797619700431824,15.410228729248047,0.0002827351167312308,124.00776672363281,0.0,0.5,66.94216918945312,44.229400634765625,1.9537310600280762,2.5120584964752197,2.4622578620910645,6.7546796798706055
2655,8.246214866638184,0.34899717569351196,15.794435501098633,0.00028247480688038597,137.75042724609375,0.0,0.5,77.07881164550781,54.526187896728516,1.934874415397644,2.494140148162842,2.9512341022491455,10.17680549621582
2660,8.064451217651367,0.35822442173957825,15.412452697753906,0.0002822126854226957,179.1859588623047,0.0,0.5,75.14485168457031,51.555206298828125,2.2984628677368164,2.9497294425964355,2.8261501789093018,7.417400360107422
2665,8.040555000305176,0.31156522035598755,15.457979202270508,0.0002819487564003973,95.88093566894531,0.0,0.5,79.02508544921875,57.184879302978516,1.9529156684875488,2.7867283821105957,3.0076475143432617,9.554892539978027
2670,7.89818811416626,0.2422875612974167,15.311800956726074,0.0002816830238836027,28.639190673828125,0.0,0.5,67.88990783691406,47.152923583984375,2.090683937072754,2.722538471221924,2.510364055633545,7.631792068481445
2675,8.048101425170898,0.37185510993003845,15.352493286132812,0.000281415491970236,104.98619079589844,0.0,0.5,70.42396545410156,50.15951919555664,1.8234002590179443,2.6129260063171387,2.625535488128662,8.088310241699219
2680,8.051106452941895,0.3553251326084137,15.391563415527344,0.00028114616478597037,43.617835998535156,0.0,0.5,72.57183074951172,50.02417755126953,1.9714717864990234,2.5375211238861084,2.6856744289398193,8.382002830505371
2685,8.156554222106934,0.3731164038181305,15.566875457763672,0.0002808750464841641,61.07106399536133,0.0,0.5,74.17124938964844,50.94954299926758,2.029200315475464,2.370176315307617,2.7951500415802,8.303956031799316
2690,8.074576377868652,0.3754498064517975,15.398253440856934,0.00028060214124579676,26.03583335876465,0.0,0.5,83.23631286621094,58.1824951171875,1.9197137355804443,2.5103044509887695,3.144324779510498,8.770208358764648
2695,8.099820137023926,0.3358844816684723,15.527871131896973,0.0002803274532794048,42.42330551147461,0.0,0.5,71.16043090820312,49.18557357788086,1.7025163173675537,2.5835485458374023,2.6990208625793457,7.2582597732543945
2700,7.978011131286621,0.2961757779121399,15.363670349121094,0.00028005098682101645,56.221092224121094,0.0,0.5,64.22019958496094,45.14863967895508,1.8486279249191284,2.4752583503723145,2.4454541206359863,7.297079086303711
2705,8.075180053710938,0.2760108709335327,15.598339080810547,0.0002797727461340865,96.89643096923828,0.0,0.5,80.85887145996094,56.42680358886719,1.8801385164260864,2.3575587272644043,3.038475751876831,8.903682708740234
2710,8.019518852233887,0.2468949556350708,15.545247077941895,0.0002794927355094305,70.83126068115234,0.0,0.5,65.2611083984375,45.538856506347656,1.7849558591842651,2.5920045375823975,2.3922929763793945,7.3282670974731445
2715,8.104270935058594,0.33142536878585815,15.545690536499023,0.0002792109592651587,82.77718353271484,0.0,0.5,68.80301666259766,47.86030578613281,1.6987885236740112,2.5321903228759766,2.565326690673828,8.483661651611328
2720,8.019391059875488,0.3102293908596039,15.418322563171387,0.00027892742174660936,21.751874923706055,0.0,0.5,68.83268737792969,48.6842155456543,1.8794142007827759,2.478923797607422,2.585214853286743,7.871838569641113
2725,8.04784870147705,0.3326428234577179,15.430412292480469,0.00027864212732628174,29.248807907104492,0.0,0.5,69.02586364746094,47.09653091430664,1.9203355312347412,2.666987895965576,2.5577917098999023,7.329865455627441
2730,8.068779945373535,0.3127449154853821,15.512069702148438,0.0002783550804037688,34.73316955566406,0.0,0.5,82.88748168945312,56.99774169921875,1.9690144062042236,2.699833869934082,3.0855698585510254,9.031963348388672
2735,7.996302127838135,0.30086007714271545,15.390884399414062,0.00027806628540568914,34.76946258544922,0.0,0.5,58.277366638183594,40.067562103271484,1.7379862070083618,2.26668381690979,2.1636972427368164,7.945289611816406
2740,8.050965309143066,0.3469294011592865,15.408071517944336,0.0002777757467856188,24.953048706054688,0.0,0.5,74.4361801147461,53.194244384765625,1.919819712638855,2.737069606781006,2.788433313369751,8.662598609924316
2745,7.970985412597656,0.3047502338886261,15.332469940185547,0.0002774834690240229,24.78898811340332,0.0,0.5,74.91844177246094,53.0473518371582,1.8030176162719727,2.7311854362487793,2.8494296073913574,7.576300621032715
2750,8.035143852233887,0.2752012014389038,15.519886016845703,0.00027718945662818595,27.369808197021484,0.0,0.5,68.9876708984375,48.224552154541016,1.7609614133834839,2.5428452491760254,2.588679075241089,7.881935119628906
2755,8.115323066711426,0.31009650230407715,15.610453605651855,0.0002768937141321428,60.82966995239258,0.0,0.5,71.62251281738281,49.31866455078125,1.9343549013137817,2.5481581687927246,2.655796766281128,7.806354999542236
2760,7.9570746421813965,0.23830467462539673,15.437540054321289,0.0002765962460966087,31.148096084594727,0.0,0.5,62.51249313354492,43.45140075683594,1.8613839149475098,2.491976737976074,2.353137493133545,8.344789505004883
2765,7.987171173095703,0.2082151621580124,15.55791187286377,0.00027629705710890864,12.689637184143066,0.0,0.5,64.82319641113281,44.29859924316406,1.885805368423462,2.6056034564971924,2.400491237640381,7.743106365203857
2770,8.041229248046875,0.3000218868255615,15.482414245605469,0.00027599615178290697,19.519332885742188,0.0,0.5,71.30595397949219,48.51258850097656,2.0284132957458496,2.690847635269165,2.6247682571411133,7.793403625488281
2775,8.01828670501709,0.2634776532649994,15.509618759155273,0.00027569353475893606,24.199180603027344,0.0,0.5,70.26383972167969,49.476165771484375,1.9480936527252197,2.6678919792175293,2.6152727603912354,9.03849983215332
2780,7.904818534851074,0.21543018519878387,15.378776550292969,0.0002753892107037247,83.22352600097656,0.0,0.5,64.6842041015625,45.12872314453125,1.8156418800354004,2.5995020866394043,2.4280362129211426,8.224918365478516
2785,7.959482669830322,0.2675120532512665,15.383941650390625,0.0002750831843103264,49.59601593017578,0.0,0.5,64.38763427734375,45.20706558227539,1.5827544927597046,2.3253014087677,2.4353251457214355,7.827947616577148
2790,8.064786911010742,0.3136537969112396,15.502266883850098,0.00027477546029804664,60.96342468261719,0.0,0.5,68.89952087402344,46.35735321044922,1.840599775314331,2.4181418418884277,2.5445613861083984,7.946223735809326
2795,7.950296401977539,0.24655577540397644,15.40748119354248,0.0002744660434123704,37.365455627441406,0.0,0.5,66.04753875732422,44.751953125,1.924149990081787,2.6298205852508545,2.420591354370117,7.5096893310546875
2799,8.132184028625488,0.376691073179245,15.510985374450684,0.00027421729424061787,0.0,19.680850982666016,0.5,66.04753875732422,44.751953125,1.924149990081787,2.6298205852508545,2.420591354370117,7.5096893310546875
2800,8.032296180725098,0.2924513518810272,15.479690551757812,0.0002741549384248888,46.27540588378906,0.0,0.5,79.02776336669922,53.69219970703125,1.8745588064193726,2.5563719272613525,2.8986542224884033,7.895666599273682
2805,7.8809099197387695,0.2009207308292389,15.359978675842285,0.0002738421501332256,32.56122970581055,0.0,0.5,58.87312698364258,41.02910614013672,1.5524373054504395,2.3407959938049316,2.150087833404541,7.843815803527832
2810,7.914338111877441,0.25882744789123535,15.31102180480957,0.0002735276833609632,36.58977127075195,0.0,0.5,60.329647064208984,42.749847412109375,1.7486642599105835,2.360842704772949,2.3245391845703125,7.395055770874023
2815,8.009157180786133,0.2708035111427307,15.476706504821777,0.0002732115429575683,42.60747528076172,0.0,0.5,70.494873046875,51.10957336425781,1.7650431394577026,2.4876787662506104,2.6516852378845215,8.714630126953125
2820,7.95434045791626,0.30189424753189087,15.304892539978027,0.00027289373379831694,68.6063461303711,0.0,0.5,61.314353942871094,41.858726501464844,1.8348767757415771,2.4531373977661133,2.2886404991149902,8.725982666015625
2825,8.019822120666504,0.26209568977355957,15.515453338623047,0.0002725742607842195,55.88179016113281,0.0,0.5,62.402740478515625,43.86741256713867,2.079745054244995,2.558583974838257,2.369133472442627,7.490511417388916
2830,8.010058403015137,0.2839258015155792,15.452265739440918,0.0002722531288419451,51.6839485168457,0.0,0.5,74.17520141601562,51.69593811035156,1.8327655792236328,2.2849936485290527,2.777682304382324,9.234806060791016
2835,7.884564399719238,0.23346613347530365,15.302196502685547,0.00027193034292374553,37.35590362548828,0.0,0.5,59.48688507080078,40.86090850830078,1.69856595993042,2.189100742340088,2.218437671661377,6.995119094848633
2840,7.864278793334961,0.25605371594429016,15.216449737548828,0.00027160590800737893,57.05410385131836,0.0,0.5,59.51634979248047,40.355255126953125,1.6283702850341797,2.5407073497772217,2.197697162628174,7.884899139404297
2845,8.035792350769043,0.29395851492881775,15.483667373657227,0.0002712798290960331,41.205196380615234,0.0,0.5,68.13670349121094,47.84626770019531,1.7710189819335938,2.5368857383728027,2.518948554992676,7.5342488288879395
2850,7.972271919250488,0.2534777820110321,15.437588691711426,0.00027095211121824824,14.419342041015625,0.0,0.5,66.01576232910156,45.348228454589844,1.9390803575515747,2.431776523590088,2.48016619682312,7.6717681884765625
2855,8.068098068237305,0.3377220928668976,15.460752487182617,0.00027062275942783934,84.74308776855469,0.0,0.5,65.40475463867188,44.332672119140625,1.7549002170562744,2.4244167804718018,2.433436632156372,7.382711410522461
2860,7.833599090576172,0.21626132726669312,15.234675407409668,0.00027029177880381856,18.69610595703125,0.0,0.5,60.7888069152832,43.69785690307617,1.6999075412750244,2.1921777725219727,2.3064723014831543,8.881814002990723
2865,7.916663646697998,0.22111570835113525,15.391096115112305,0.0002699591744503165,90.70160675048828,0.0,0.5,61.13798141479492,41.214759826660156,1.7910950183868408,2.6130900382995605,2.271879196166992,7.286415100097656
2870,8.15884780883789,0.3966982960700989,15.524299621582031,0.00026962495149650376,68.75723266601562,0.0,0.5,68.8082275390625,48.72581481933594,1.7612245082855225,2.472066879272461,2.5379273891448975,8.34170150756836
2875,8.009693145751953,0.2875976264476776,15.444190979003906,0.00026928911509651167,19.156267166137695,0.0,0.5,65.8070068359375,44.79603576660156,1.7357418537139893,2.45194149017334,2.440624237060547,7.48178768157959
2880,7.918156623840332,0.2206013798713684,15.395110130310059,0.00026895167042935306,32.655921936035156,0.0,0.5,60.48468780517578,41.25893783569336,1.6736869812011719,2.2989954948425293,2.304749011993408,6.652884483337402
2885,7.8955512046813965,0.25443267822265625,15.28223705291748,0.0002686126226988421,93.52104187011719,0.0,0.5,51.590423583984375,37.56359100341797,1.7033448219299316,2.154388904571533,1.9806551933288574,7.152324676513672
2890,8.013589859008789,0.27899169921875,15.469196319580078,0.0002682719771335142,63.075374603271484,0.0,0.5,68.6632308959961,47.232242584228516,1.832887887954712,2.5120770931243896,2.539900541305542,7.983938694000244
2895,7.98770809173584,0.30284109711647034,15.369733810424805,0.00026792973898654543,76.51817321777344,0.0,0.5,71.05859375,48.29315185546875,1.97981858253479,2.811018466949463,2.6516356468200684,7.877758026123047
2900,8.022027969360352,0.27913835644721985,15.48577880859375,0.00026758591353567135,35.73118209838867,0.0,0.5,63.6004524230957,45.0269660949707,1.8076342344284058,2.637558937072754,2.42836594581604,8.601515769958496
2905,8.135976791381836,0.3728656768798828,15.52622127532959,0.0002672405060831057,97.85940551757812,0.0,0.5,79.66136169433594,53.857730865478516,1.894238829612732,2.605733871459961,2.9471797943115234,7.65975284576416
